,x_R_L,x_C_L,x_L_1,x_g_m,Q,wo,bandwidth,K_BP
7903,4192.288001653536,1e-09,1e-10,0.004641588833612777,0.0,716871164.437,2154434928565.114,0.0
7904,4192.288001653536,1e-09,1e-10,0.007742636826811269,0.0,555047307.785,1291549903548.114,0.001
7905,4192.288001653536,1e-09,1e-10,0.01291549665014884,0.001,429752972.588,774263921214.357,0.001
7906,4192.288001653536,1e-09,1e-10,0.021544346900318832,0.001,332742119.199,464159121894.508,0.002
7907,4192.288001653536,1e-09,1e-10,0.03593813663804626,0.001,257630138.594,278256178753.943,0.004
7908,4192.288001653536,1e-09,1e-10,0.05994842503189409,0.001,199473659.878,166810292253.236,0.006
7909,4192.288001653536,1e-09,1e-10,0.1,0.002,154445210.495,100000238533.23,0.01
7910,4192.288001653536,1e-09,1.2915496650148827e-10,0.001,0.0,1358998224.605,7742637065344.508,0.0
7911,4192.288001653536,1e-09,1.2915496650148827e-10,0.0016681005372000592,0.0,1052222970.14,4641589072146.012,0.0
7912,4192.288001653536,1e-09,1.2915496650148827e-10,0.0027825594022071257,0.0,814698031.862,2782559640740.356,0.0
7913,4192.288001653536,1e-09,1.2915496650148827e-10,0.004641588833612777,0.0,630791098.423,1668100775733.291,0.001
7914,4192.288001653536,1e-09,1.2915496650148827e-10,0.007742636826811269,0.0,488398638.867,1000000238533.231,0.001
7915,4192.288001653536,1e-09,1.2915496650148827e-10,0.01291549665014884,0.001,378149328.746,599484488852.172,0.002
7916,4192.288001653536,1e-09,1.2915496650148827e-10,0.021544346900318832,0.001,292787291.878,359381604913.694,0.003
7917,4192.288001653536,1e-09,1.2915496650148827e-10,0.03593813663804626,0.001,226694566.852,215443707536.419,0.005
7918,4192.288001653536,1e-09,1.2915496650148827e-10,0.05994842503189409,0.001,175521370.174,129155205034.719,0.008
7919,4192.288001653536,1e-09,1.2915496650148827e-10,0.1,0.002,135899822.461,77426606801.343,0.013
7920,4192.288001653536,1e-09,1.6681005372000558e-10,0.001,0.0,1195813174.5,5994842741722.65,0.0
7921,4192.288001653536,1e-09,1.6681005372000558e-10,0.0016681005372000592,0.0,925874712.287,3593813902337.863,0.0
7922,4192.288001653536,1e-09,1.6681005372000558e-10,0.0027825594022071257,0.0,716871164.437,2154434928565.117,0.0
7923,4192.288001653536,1e-09,1.6681005372000558e-10,0.004641588833612777,0.0,555047307.785,1291549903548.117,0.001
7924,4192.288001653536,1e-09,1.6681005372000558e-10,0.007742636826811269,0.001,429752972.588,774263921214.359,0.001
7925,4192.288001653536,1e-09,1.6681005372000558e-10,0.01291549665014884,0.001,332742119.199,464159121894.509,0.002
7926,4192.288001653536,1e-09,1.6681005372000558e-10,0.021544346900318832,0.001,257630138.594,278256178753.943,0.004
7927,4192.288001653536,1e-09,1.6681005372000558e-10,0.03593813663804626,0.001,199473659.878,166810292253.237,0.006
7928,4192.288001653536,1e-09,1.6681005372000558e-10,0.05994842503189409,0.002,154445210.495,100000238533.231,0.01
7929,4192.288001653536,1e-09,1.6681005372000558e-10,0.1,0.002,119581317.45,59948663565.125,0.017
7930,4192.288001653536,1e-09,2.1544346900318867e-10,0.001,0.0,1052222970.14,4641589072146.003,0.0
7931,4192.288001653536,1e-09,2.1544346900318867e-10,0.0016681005372000592,0.0,814698031.862,2782559640740.351,0.0
7932,4192.288001653536,1e-09,2.1544346900318867e-10,0.0027825594022071257,0.0,630791098.423,1668100775733.286,0.001
7933,4192.288001653536,1e-09,2.1544346900318867e-10,0.004641588833612777,0.0,488398638.867,1000000238533.229,0.001
7934,4192.288001653536,1e-09,2.1544346900318867e-10,0.007742636826811269,0.001,378149328.746,599484488852.171,0.002
7935,4192.288001653536,1e-09,2.1544346900318867e-10,0.01291549665014884,0.001,292787291.878,359381604913.693,0.003
7936,4192.288001653536,1e-09,2.1544346900318867e-10,0.021544346900318832,0.001,226694566.852,215443707536.419,0.005
7937,4192.288001653536,1e-09,2.1544346900318867e-10,0.03593813663804626,0.001,175521370.174,129155205034.719,0.008
7938,4192.288001653536,1e-09,2.1544346900318867e-10,0.05994842503189409,0.002,135899822.461,77426606801.343,0.013
7939,4192.288001653536,1e-09,2.1544346900318867e-10,0.1,0.002,105222297.014,46416126869.358,0.022
7940,4192.288001653536,1e-09,2.782559402207126e-10,0.001,0.0,925874712.287,3593813902337.855,0.0
7941,4192.288001653536,1e-09,2.782559402207126e-10,0.0016681005372000592,0.0,716871164.437,2154434928565.112,0.0
7942,4192.288001653536,1e-09,2.782559402207126e-10,0.0027825594022071257,0.0,555047307.785,1291549903548.113,0.001
7943,4192.288001653536,1e-09,2.782559402207126e-10,0.004641588833612777,0.001,429752972.588,774263921214.357,0.001
7944,4192.288001653536,1e-09,2.782559402207126e-10,0.007742636826811269,0.001,332742119.199,464159121894.508,0.002
7945,4192.288001653536,1e-09,2.782559402207126e-10,0.01291549665014884,0.001,257630138.594,278256178753.943,0.004
7946,4192.288001653536,1e-09,2.782559402207126e-10,0.021544346900318832,0.001,199473659.878,166810292253.236,0.006
7947,4192.288001653536,1e-09,2.782559402207126e-10,0.03593813663804626,0.002,154445210.495,100000238533.23,0.01
7948,4192.288001653536,1e-09,2.782559402207126e-10,0.05994842503189409,0.002,119581317.45,59948663565.125,0.017
7949,4192.288001653536,1e-09,2.782559402207126e-10,0.1,0.003,92587471.229,35938375171.277,0.028
7950,4192.288001653536,1e-09,3.593813663804626e-10,0.001,0.0,814698031.862,2782559640740.356,0.0
7951,4192.288001653536,1e-09,3.593813663804626e-10,0.0016681005372000592,0.0,630791098.423,1668100775733.29,0.001
7952,4192.288001653536,1e-09,3.593813663804626e-10,0.0027825594022071257,0.0,488398638.867,1000000238533.23,0.001
7953,4192.288001653536,1e-09,3.593813663804626e-10,0.004641588833612777,0.001,378149328.746,599484488852.172,0.002
7954,4192.288001653536,1e-09,3.593813663804626e-10,0.007742636826811269,0.001,292787291.878,359381604913.693,0.003
7955,4192.288001653536,1e-09,3.593813663804626e-10,0.01291549665014884,0.001,226694566.852,215443707536.419,0.005
7956,4192.288001653536,1e-09,3.593813663804626e-10,0.021544346900318832,0.001,175521370.174,129155205034.719,0.008
7957,4192.288001653536,1e-09,3.593813663804626e-10,0.03593813663804626,0.002,135899822.461,77426606801.343,0.013
7958,4192.288001653536,1e-09,3.593813663804626e-10,0.05994842503189409,0.002,105222297.014,46416126869.358,0.022
7959,4192.288001653536,1e-09,3.593813663804626e-10,0.1,0.003,81469803.186,27825832555.302,0.036
7960,4192.288001653536,1e-09,4.6415888336127727e-10,0.001,0.0,716871164.437,2154434928565.117,0.0
7961,4192.288001653536,1e-09,4.6415888336127727e-10,0.0016681005372000592,0.0,555047307.785,1291549903548.116,0.001
7962,4192.288001653536,1e-09,4.6415888336127727e-10,0.0027825594022071257,0.001,429752972.588,774263921214.358,0.001
7963,4192.288001653536,1e-09,4.6415888336127727e-10,0.004641588833612777,0.001,332742119.199,464159121894.509,0.002
7964,4192.288001653536,1e-09,4.6415888336127727e-10,0.007742636826811269,0.001,257630138.594,278256178753.943,0.004
7965,4192.288001653536,1e-09,4.6415888336127727e-10,0.01291549665014884,0.001,199473659.878,166810292253.237,0.006
7966,4192.288001653536,1e-09,4.6415888336127727e-10,0.021544346900318832,0.002,154445210.495,100000238533.231,0.01
7967,4192.288001653536,1e-09,4.6415888336127727e-10,0.03593813663804626,0.002,119581317.45,59948663565.125,0.017
7968,4192.288001653536,1e-09,4.6415888336127727e-10,0.05994842503189409,0.003,92587471.229,35938375171.277,0.028
7969,4192.288001653536,1e-09,4.6415888336127727e-10,0.1,0.003,71687116.444,21544585433.549,0.046
7970,4192.288001653536,1e-09,5.994842503189421e-10,0.001,0.0,630791098.423,1668100775733.286,0.001
7971,4192.288001653536,1e-09,5.994842503189421e-10,0.0016681005372000592,0.0,488398638.867,1000000238533.228,0.001
7972,4192.288001653536,1e-09,5.994842503189421e-10,0.0027825594022071257,0.001,378149328.746,599484488852.17,0.002
7973,4192.288001653536,1e-09,5.994842503189421e-10,0.004641588833612777,0.001,292787291.878,359381604913.693,0.003
7974,4192.288001653536,1e-09,5.994842503189421e-10,0.007742636826811269,0.001,226694566.852,215443707536.418,0.005
7975,4192.288001653536,1e-09,5.994842503189421e-10,0.01291549665014884,0.001,175521370.174,129155205034.719,0.008
7976,4192.288001653536,1e-09,5.994842503189421e-10,0.021544346900318832,0.002,135899822.461,77426606801.343,0.013
7977,4192.288001653536,1e-09,5.994842503189421e-10,0.03593813663804626,0.002,105222297.014,46416126869.358,0.022
7978,4192.288001653536,1e-09,5.994842503189421e-10,0.05994842503189409,0.003,81469803.186,27825832555.302,0.036
7979,4192.288001653536,1e-09,5.994842503189421e-10,0.1,0.004,63079109.842,16681243905.231,0.06
7980,4192.288001653536,1e-09,7.742636826811277e-10,0.001,0.0,555047307.785,1291549903548.113,0.001
7981,4192.288001653536,1e-09,7.742636826811277e-10,0.0016681005372000592,0.001,429752972.588,774263921214.357,0.001
7982,4192.288001653536,1e-09,7.742636826811277e-10,0.0027825594022071257,0.001,332742119.199,464159121894.508,0.002
7983,4192.288001653536,1e-09,7.742636826811277e-10,0.004641588833612777,0.001,257630138.594,278256178753.943,0.004
7984,4192.288001653536,1e-09,7.742636826811277e-10,0.007742636826811269,0.001,199473659.878,166810292253.236,0.006
7985,4192.288001653536,1e-09,7.742636826811277e-10,0.01291549665014884,0.002,154445210.495,100000238533.23,0.01
7986,4192.288001653536,1e-09,7.742636826811277e-10,0.021544346900318832,0.002,119581317.45,59948663565.125,0.017
7987,4192.288001653536,1e-09,7.742636826811277e-10,0.03593813663804626,0.003,92587471.229,35938375171.277,0.028
7988,4192.288001653536,1e-09,7.742636826811277e-10,0.05994842503189409,0.003,71687116.444,21544585433.549,0.046
7989,4192.288001653536,1e-09,7.742636826811277e-10,0.1,0.004,55504730.778,12915735183.379,0.077
7990,4192.288001653536,1e-09,1e-09,0.001,0.0,488398638.867,1000000238533.23,0.001
7991,4192.288001653536,1e-09,1e-09,0.0016681005372000592,0.001,378149328.746,599484488852.171,0.002
7992,4192.288001653536,1e-09,1e-09,0.0027825594022071257,0.001,292787291.878,359381604913.693,0.003
7993,4192.288001653536,1e-09,1e-09,0.004641588833612777,0.001,226694566.852,215443707536.419,0.005
7994,4192.288001653536,1e-09,1e-09,0.007742636826811269,0.001,175521370.174,129155205034.719,0.008
7995,4192.288001653536,1e-09,1e-09,0.01291549665014884,0.002,135899822.461,77426606801.343,0.013
7996,4192.288001653536,1e-09,1e-09,0.021544346900318832,0.002,105222297.014,46416126869.358,0.022
7997,4192.288001653536,1e-09,1e-09,0.03593813663804626,0.003,81469803.186,27825832555.302,0.036
7998,4192.288001653536,1e-09,1e-09,0.05994842503189409,0.004,63079109.842,16681243905.231,0.06
7999,4192.288001653536,1e-09,1e-09,0.1,0.005,48839863.887,10000238533.23,0.1
8000,6474.788028695253,1e-13,1e-10,0.001,0.012,124275987420.997,10001544452104.947,1.0
8001,6474.788028695253,1e-13,1e-10,0.0016681005372000592,0.016,96222383689.414,5996386955294.355,1.668
8002,6474.788028695253,1e-13,1e-10,0.0027825594022071257,0.021,74501497151.722,3595358115909.572,2.781
8003,6474.788028695253,1e-13,1e-10,0.004641588833612777,0.027,57683803549.95,2155979142136.831,4.638
8004,6474.788028695253,1e-13,1e-10,0.007742636826811269,0.035,44662474167.639,1293094117119.831,7.733
8005,6474.788028695253,1e-13,1e-10,0.01291549665014884,0.045,34580531726.687,775808134786.073,12.89
8006,6474.788028695253,1e-13,1e-10,0.021544346900318832,0.057,26774449843.776,465703335466.224,21.473
8007,6474.788028695253,1e-13,1e-10,0.03593813663804626,0.074,20730484137.803,279800392325.659,35.74
8008,6474.788028695253,1e-13,1e-10,0.05994842503189409,0.095,16050860992.298,168354505824.952,59.398
8009,6474.788028695253,1e-13,1e-10,0.1,0.122,12427598742.1,101544452104.946,98.479
8010,6474.788028695253,1e-13,1.2915496650148827e-10,0.001,0.014,109353242956.046,7744181278916.226,1.291
8011,6474.788028695253,1e-13,1.2915496650148827e-10,0.0016681005372000592,0.018,84668244604.272,4643133285717.729,2.154
8012,6474.788028695253,1e-13,1.2915496650148827e-10,0.0027825594022071257,0.024,65555546873.45,2784103854312.073,3.592
8013,6474.788028695253,1e-13,1.2915496650148827e-10,0.004641588833612777,0.03,50757279142.413,1669644989305.008,5.989
8014,6474.788028695253,1e-13,1.2915496650148827e-10,0.007742636826811269,0.039,39299517871.679,1001544452104.948,9.985
8015,6474.788028695253,1e-13,1.2915496650148827e-10,0.01291549665014884,0.051,30428189434.919,601028702423.888,16.638
8016,6474.788028695253,1e-13,1.2915496650148827e-10,0.021544346900318832,0.065,23559442009.199,360925818485.41,27.707
8017,6474.788028695253,1e-13,1.2915496650148827e-10,0.03593813663804626,0.084,18241220331.955,216987921108.135,46.086
8018,6474.788028695253,1e-13,1.2915496650148827e-10,0.05994842503189409,0.108,14123514430.817,130699418606.435,76.511
8019,6474.788028695253,1e-13,1.2915496650148827e-10,0.1,0.138,10935324295.605,78970820373.059,126.629
8020,6474.788028695253,1e-13,1.6681005372000558e-10,0.001,0.016,96222383689.415,5996386955294.366,1.668
8021,6474.788028695253,1e-13,1.6681005372000558e-10,0.0016681005372000592,0.021,74501497151.723,3595358115909.58,2.781
8022,6474.788028695253,1e-13,1.6681005372000558e-10,0.0027825594022071257,0.027,57683803549.95,2155979142136.833,4.638
8023,6474.788028695253,1e-13,1.6681005372000558e-10,0.004641588833612777,0.035,44662474167.639,1293094117119.833,7.733
8024,6474.788028695253,1e-13,1.6681005372000558e-10,0.007742636826811269,0.045,34580531726.687,775808134786.075,12.89
8025,6474.788028695253,1e-13,1.6681005372000558e-10,0.01291549665014884,0.057,26774449843.776,465703335466.225,21.473
8026,6474.788028695253,1e-13,1.6681005372000558e-10,0.021544346900318832,0.074,20730484137.803,279800392325.659,35.74
8027,6474.788028695253,1e-13,1.6681005372000558e-10,0.03593813663804626,0.095,16050860992.298,168354505824.953,59.398
8028,6474.788028695253,1e-13,1.6681005372000558e-10,0.05994842503189409,0.122,12427598742.1,101544452104.947,98.479
8029,6474.788028695253,1e-13,1.6681005372000558e-10,0.1,0.156,9622238368.941,61492877136.841,162.62
8030,6474.788028695253,1e-13,2.1544346900318867e-10,0.001,0.018,84668244604.272,4643133285717.72,2.154
8031,6474.788028695253,1e-13,2.1544346900318867e-10,0.0016681005372000592,0.024,65555546873.45,2784103854312.067,3.592
8032,6474.788028695253,1e-13,2.1544346900318867e-10,0.0027825594022071257,0.03,50757279142.413,1669644989305.002,5.989
8033,6474.788028695253,1e-13,2.1544346900318867e-10,0.004641588833612777,0.039,39299517871.678,1001544452104.946,9.985
8034,6474.788028695253,1e-13,2.1544346900318867e-10,0.007742636826811269,0.051,30428189434.919,601028702423.887,16.638
8035,6474.788028695253,1e-13,2.1544346900318867e-10,0.01291549665014884,0.065,23559442009.199,360925818485.409,27.707
8036,6474.788028695253,1e-13,2.1544346900318867e-10,0.021544346900318832,0.084,18241220331.955,216987921108.135,46.086
8037,6474.788028695253,1e-13,2.1544346900318867e-10,0.03593813663804626,0.108,14123514430.817,130699418606.435,76.511
8038,6474.788028695253,1e-13,2.1544346900318867e-10,0.05994842503189409,0.138,10935324295.605,78970820373.059,126.629
8039,6474.788028695253,1e-13,2.1544346900318867e-10,0.1,0.177,8466824460.427,47960340441.074,208.506
8040,6474.788028695253,1e-13,2.782559402207126e-10,0.001,0.021,74501497151.722,3595358115909.572,2.781
8041,6474.788028695253,1e-13,2.782559402207126e-10,0.0016681005372000592,0.027,57683803549.95,2155979142136.829,4.638
8042,6474.788028695253,1e-13,2.782559402207126e-10,0.0027825594022071257,0.035,44662474167.639,1293094117119.829,7.733
8043,6474.788028695253,1e-13,2.782559402207126e-10,0.004641588833612777,0.045,34580531726.687,775808134786.073,12.89
8044,6474.788028695253,1e-13,2.782559402207126e-10,0.007742636826811269,0.057,26774449843.776,465703335466.224,21.473
8045,6474.788028695253,1e-13,2.782559402207126e-10,0.01291549665014884,0.074,20730484137.803,279800392325.659,35.74
8046,6474.788028695253,1e-13,2.782559402207126e-10,0.021544346900318832,0.095,16050860992.298,168354505824.952,59.398
8047,6474.788028695253,1e-13,2.782559402207126e-10,0.03593813663804626,0.122,12427598742.1,101544452104.946,98.479
8048,6474.788028695253,1e-13,2.782559402207126e-10,0.05994842503189409,0.156,9622238368.941,61492877136.84,162.62
8049,6474.788028695253,1e-13,2.782559402207126e-10,0.1,0.199,7450149715.172,37482588742.993,266.791
8050,6474.788028695253,1e-13,3.593813663804626e-10,0.001,0.024,65555546873.45,2784103854312.073,3.592
8051,6474.788028695253,1e-13,3.593813663804626e-10,0.0016681005372000592,0.03,50757279142.413,1669644989305.006,5.989
8052,6474.788028695253,1e-13,3.593813663804626e-10,0.0027825594022071257,0.039,39299517871.679,1001544452104.947,9.985
8053,6474.788028695253,1e-13,3.593813663804626e-10,0.004641588833612777,0.051,30428189434.919,601028702423.888,16.638
8054,6474.788028695253,1e-13,3.593813663804626e-10,0.007742636826811269,0.065,23559442009.199,360925818485.409,27.707
8055,6474.788028695253,1e-13,3.593813663804626e-10,0.01291549665014884,0.084,18241220331.955,216987921108.135,46.086
8056,6474.788028695253,1e-13,3.593813663804626e-10,0.021544346900318832,0.108,14123514430.817,130699418606.435,76.511
8057,6474.788028695253,1e-13,3.593813663804626e-10,0.03593813663804626,0.138,10935324295.605,78970820373.059,126.629
8058,6474.788028695253,1e-13,3.593813663804626e-10,0.05994842503189409,0.177,8466824460.427,47960340441.074,208.506
8059,6474.788028695253,1e-13,3.593813663804626e-10,0.1,0.223,6555554687.345,29370046127.018,340.483
